# Constructed from biom file
#OTU ID	Subject_41	Subject_40	Subject_43	Subject_42	Subject_45	Subject_44	Subject_47	Subject_46	Subject_39	Subject_31	Subject_32	Subject_33	Subject_34	Subject_35	Subject_36	Subject_37	Subject_16	Subject_14	Subject_15	Subject_13	Subject_11	Subject_18	Subject_19	Subject_29	Subject_28	Subject_27	Subject_26	Subject_25	Subject_24	Subject_23	Subject_22	Subject_20	taxonomy
Yogurt fruit whole milk	20.0	0.0	0.0	20.5588235294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.9166666667	0.0	29.5	17.71875	0.0	0.0	0.0	0.0	0.0
Yogurt fruit low fat milk	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.25	0.0	0.0	0.0	0.0	0.0	5.10416666667	10.625	0.0	7.0625	0.0	0.0	0.0	0.0
Yogurt fruit low fat milk light	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.10416666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Yogurt fruit nonfat milk	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.71875	17.4615384615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Yogurt fruit nonfat milk light	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Yogurt frozen NS as to flavor NS as to type of milk	0.0	0.0	0.0	0.0	0.0	0.0	26.4705882353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Yogurt frozen flavors other than chocolate lowfat milk	0.0	0.0	0.0	0.0	0.0	0.0	23.5294117647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0
Chocolate milk NFS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.8	0.0	8.32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.72	0.0	0.0
Chocolate milk ready to drink reduced fat 2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chocolate milk made from dry mix NS as to type of milk	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	83.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chocolate milk made from dry mix with whole milk	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chocolate milk made from dry mix with reduced fat milk 2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.6571428571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Hot chocolate  Cocoa made with dry mix and water	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.6571428571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.944
Milk shake with malt	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.89125	0.0
Fruit smoothie NFS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cream NS as to light heavy or half and half	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.75	0.141176470588	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0
Cream light fluid	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cream light whipped unsweetened	0.0	0.0	0.0	0.0	0.0	0.882352941176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cream half and half	0.0	0.0	0.0	0.0	17.8225882353	0.0	0.0	16.9375	0.0	18.5533333333	49.0887692308	0.0	0.0	0.0	3.03306666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.234375	0.0	0.0	33.6178333333	0.0	10.0994666667
Cream half and half low fat	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.9801538462	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cream half and half fat free	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.170875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.6532307692	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cream heavy fluid	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5	0.0	0.0	0.0	0.0	4.655875	0.0	0.0	0.0	0.0	0.0	0.0
Cream heavy whipped unsweetened	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cream heavy whipped sweetened	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.96666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cream whipped pressurized container	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.28125	0.0	0.0	0.0	0.0	2.5	0.0	2.8125	0.0	0.0	0.0	0.0	0.0	0.0
Cream whipped pressurized container light	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.23076923077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cream substitute liquid	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.945	3.47076923077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cream substitute flavored liquid	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.01333333333	0.0	0.0	0.0	0.0	2.82	3.47076923077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cream substitute light liquid	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cream substitute light flavored liquid	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.952875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cream substitute fat free flavored liquid	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.49969230769	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cream substitute fat free powder	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sour cream	1.69117647059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.31730769231	0.0	0.0	0.0	0.0	0.0	0.0	8.21428571429	0.0	0.0	2.53676470588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.19791666667	1.796875	0.0
Sour cream reduced fat	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sour cream light	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.66666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sour cream fat free	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.41176470588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dip sour cream base	7.14705882353	0.0	0.0	1.78676470588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.67857142857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8984375	0.0	2.84765625	1.0125	0.0	0.0	0.0
Spinach dip	0.0	0.0	0.0	0.0	10.5882352941	0.0	0.0	0.0	0.0	0.0	3.46153846154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.52941176471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spinach and artichoke dip	0.0	0.0	5.29411764706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.46153846154	0.0	17.1428571429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.70585294118	0.0	0.0	0.0	0.0	0.0	0.0	1.875	0.0	0.0	0.0	0.0
Ice cream regular flavors other than chocolate	18.2058823529	4.35294117647	7.05882352941	7.05882352941	6.52941176471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.57142857143	0.0	0.0	0.0	0.0	0.0	7.5	0.0	0.0	0.0	0.0	24.6666666667	0.0	27.5	0.0	20.8125	1.23333333333	24.6666666667	4.625	0.0
Ice cream regular chocolate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.4166666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ice cream rich flavors other than chocolate	0.0	0.0	0.0	4.35294117647	0.0	0.0	0.0	0.0	0.0	0.0	8.53846153846	0.0	0.0	24.6666666667	0.0	19.5882352941	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.25	0.0	0.0	0.0	0.0
Ice cream rich chocolate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.16666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ice cream soft serve flavors other than chocolate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.76666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ice cream sundae cone	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Light ice cream flavors other than chocolate formerly ice milk	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.7857142857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Light ice cream soft serve blended with candy or cookies	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pudding NFS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pudding chocolate NS as to from dry mix or readytoeat	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.15625	0.0	0.0	0.0	0.0	0.0	0.0
Pudding flavors other than chocolate NS as to from dry mix or readytoeat	0.0	0.0	0.0	0.0	0.0	11.5147058824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Custard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.3333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pudding tapioca made from dry mix made with milk	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.578125	0.0	0.0	0.0	0.0
Pudding flavors other than chocolate prepared from dry mix milk added	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.3125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tiramisu	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10294117647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cheese NFS	3.32352941176	4.58308823529	0.0	1.66176470588	9.3	0.0	0.0	0.8828125	11.6735294118	4.22265	14.9716861538	0.0	0.0	0.0	2.19973333333	0.0	5.82348823529	0.0	16.484125	6.52692307692	0.617647058824	2.80546666667	0.0	0.0	0.0	0.0	0.0	0.0	21.3733333333	0.0	3.54375	0.0
Cheese Blue or Roquefort	0.0	0.0	0.0	1.98529411765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.96323529412	7.70976235294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.52734375	1.125	0.0	0.0	0.0
Cheese Brie	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.3076923077	0.0	0.0	0.0	0.0	5.29411764706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	1.13333333333	36.8333333333	0.0	0.0
Cheese Cheddar	18.4682294118	10.0058823529	0.0	12.4764705882	13.7514705882	17.4661764706	1.66764705882	1.771875	3.32352941176	0.0	0.0	0.0	91.2640285714	8.63333333333	1.88333333333	39.8823529412	4.55882352941	0.0	0.8828125	2.44514615385	19.3438	3.98451666667	24.3973214286	4.725	0.0	11.8125	0.0	0.0	0.0	10.8333333333	8.91796875	20.6166666667
Cheese Colby	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.88235294118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9375	0.0
Cheese Colby Jack	0.0	0.0	0.0	2.49264705882	3.75220588235	0.0	0.0	0.0	0.0	0.0	2.45192307692	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.625	0.0	0.0	0.0	0.0
Cheese Feta	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.77058823529	0.625	0.0	0.0	4.01785714286	6.3	6.25	0.0	0.0	0.0	0.0	8.65384615385	1.66764705882	0.0	0.0	0.0	0.0	0.5859375	0.0	1.171875	0.0	2.3625	5.8875	0.0
Cheese goat	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.89	21.8076923077	0.0	0.0	0.0	1.16666666667	2.05882352941	1.02941176471	0.0	0.0	5.12884615385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cheese Gouda or Edam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.91176470588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cheese Gruyere	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.89285714286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cheese Monterey	0.0	0.0	0.0	0.0	15.9670635294	0.0	0.0	0.0	0.0	0.0	3.72115384615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8
Cheese Mozzarella NFS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6484375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.01785714286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6133375	0.0
Cheese Mozzarella whole milk	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.01785714286	0.0	0.0	0.0	0.0	0.0	0.0	2.75	0.0	0.0
Cheese Mozzarella part skim	5.00294117647	0.0	0.0	0.0	0.0	0.0	0.0	1.765625	0.0	0.0	0.0	0.0	4.04285714286	0.0	0.0	0.0	3.33529411765	1.00892857143	8.859375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0625	0.0
Cheese Parmesan dry grated	0.0	0.0	0.0	13.3411764706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.33529411765	0.0	0.0	0.953846153846	0.0	0.520833333333	0.0	4.725	0.0	0.3875	0.0	0.0	0.0	0.0	1.771875	0.826666666667
Cheese Parmesan hard	0.882352941176	0.0	0.0	0.0	4.11764705882	0.0	0.0	0.0	0.0	0.0	3.84615384615	0.0	0.0	0.0	0.0	0.588235294118	0.588235294118	0.0	0.0	0.0	0.882352941176	0.0	0.714285714286	0.0	0.0	0.9375	0.0	2.5	4.66666666667	1.66666666667	2.5	0.0
Cheese Provolone	1.66764705882	0.0	0.0	0.0	0.0	11.1176470588	0.0	0.0	0.0	0.0	0.0	0.0	3.0375	0.0	0.0	0.0	6.17647058824	0.0	9.7453125	0.0	0.0	0.0	0.0	0.0	0.0	1.3125	0.0	0.0	0.0	0.0	0.0	0.0
Cheese Swiss	0.0	0.0	2.50147058824	0.0	0.0	0.0	0.0	0.0	5.80588235294	0.0	5.40865384615	0.0	12.1500071429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.771875	0.0	4.725	0.0	0.0
Cheese Swiss reduced fat	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.6875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
