# Constructed from biom file
#OTU ID	Subject_41	Subject_40	Subject_43	Subject_42	Subject_45	Subject_44	Subject_47	Subject_46	Subject_39	Subject_31	Subject_32	Subject_33	Subject_34	Subject_35	Subject_36	Subject_37	Subject_16	Subject_14	Subject_15	Subject_13	Subject_11	Subject_18	Subject_19	Subject_29	Subject_28	Subject_27	Subject_26	Subject_25	Subject_24	Subject_23	Subject_22	Subject_20
0;Other;Other;Other;Other;Other	6.375	2.61538461538	11.3571428571	9.41666666667	3.5	4.15384615385	3.08333333333	6.46666666667	2.875	2.9	4.0	5.4	2.375	5.6	4.33333333333	6.3	15.4	2.0	6.08333333333	32.5555555556	3.38461538462	6.375	3.77777777778	7.5	2.0	6.75	3.66666666667	1.5	6.0	3.16666666667	6.21428571429	9.63636363636
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter	21.875	0.0	0.0	0.0	0.0	0.0769230769231	0.0	0.0	0.5	0.0	0.0	2.6	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.875	0.0	424.5	0.0	0.0	0.0	24.3	0.0	16.9166666667	0.0	0.0
k__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomassiliicoccaceae;g__Methanomassiliicoccus	0.125	0.153846153846	0.0	0.0	0.0	0.0	0.0	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.555555555556	211.0	0.0	0.0	0.0	0.0	0.0	240.083333333	0.0	0.0
k__Bacteria;Other;Other;Other;Other;Other	152.0	133.153846154	90.3571428571	39.8333333333	36.75	157.461538462	16.4166666667	34.2666666667	94.25	167.5	46.1	43.2	75.75	68.8	331.166666667	49.7	35.6	133.4	135.916666667	218.0	145.461538462	115.0	80.1111111111	203.0	120.5	193.5	25.75	77.2	84.0	267.0	164.357142857	90.8181818182
k__Bacteria;p__Actinobacteria;Other;Other;Other;Other	0.375	0.0769230769231	0.357142857143	1.08333333333	0.0	0.615384615385	0.0833333333333	0.133333333333	0.25	0.1	0.1	1.1	0.0	0.8	0.583333333333	0.4	0.0	1.4	0.333333333333	0.444444444444	0.0769230769231	0.0	0.666666666667	1.5	0.375	0.5	0.416666666667	0.3	0.333333333333	0.25	0.142857142857	0.727272727273
k__Bacteria;p__Actinobacteria;c__Actinobacteria;Other;Other;Other	0.0	1.46153846154	1.21428571429	0.0833333333333	0.666666666667	0.384615384615	0.416666666667	0.0666666666667	0.125	0.3	0.7	1.9	0.75	1.2	0.583333333333	0.1	0.1	1.6	0.25	0.333333333333	0.615384615385	0.5	0.444444444444	2.75	0.5	0.0833333333333	1.0	0.3	0.333333333333	0.333333333333	0.142857142857	2.18181818182
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinobaculum	0.0	3.69230769231	2.07142857143	0.666666666667	10.5833333333	4.30769230769	0.166666666667	3.6	2.75	0.1	3.3	1.7	0.125	0.8	1.0	0.2	0.2	9.3	0.0833333333333	5.22222222222	0.0769230769231	0.625	5.0	1.75	0.0	1.83333333333	4.08333333333	0.0	1.0	0.0	0.785714285714	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces	3.125	7.76923076923	5.07142857143	7.41666666667	8.75	7.23076923077	0.5	7.13333333333	8.5	1.9	7.1	18.0	2.375	5.0	5.25	3.5	5.3	21.4	1.58333333333	15.7777777778	10.3076923077	5.875	22.2222222222	43.5	7.375	6.0	5.33333333333	7.5	9.33333333333	5.83333333333	7.14285714286	14.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Mobiluncus	0.25	0.0	0.214285714286	0.75	0.333333333333	0.230769230769	0.0	0.2	0.125	0.2	0.5	0.1	0.25	1.2	1.0	0.0	0.2	0.4	0.75	0.111111111111	0.153846153846	0.25	0.333333333333	0.25	7.5	0.333333333333	0.5	1.0	0.0833333333333	0.333333333333	0.428571428571	0.181818181818
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Trueperella	0.5	0.0	0.571428571429	6.58333333333	0.0	0.0769230769231	0.166666666667	0.133333333333	0.25	0.1	0.3	0.0	0.125	1.4	0.166666666667	0.6	0.0	0.1	0.0833333333333	0.0	0.384615384615	0.375	1.66666666667	2.75	0.625	0.25	0.166666666667	0.2	0.166666666667	14.25	0.357142857143	0.636363636364
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;Other	0.375	5.15384615385	8.0	0.75	3.5	0.153846153846	1.66666666667	0.333333333333	0.125	0.0	1.5	10.6	1.5	5.2	1.66666666667	0.0	0.7	5.3	0.0	0.444444444444	3.76923076923	0.0	2.66666666667	14.25	5.125	0.0	3.08333333333	0.8	0.0	1.33333333333	0.0	7.81818181818
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium	829.625	1750.38461538	13013.5	1106.41666667	1766.08333333	224.538461538	1165.5	430.666666667	167.125	4.1	1300.1	18648.3	1021.625	5983.2	3646.75	314.9	916.4	9531.6	39.3333333333	722.777777778	6581.84615385	5.125	6760.55555556	13604.5	405.875	5.75	3323.41666667	516.9	3.0	719.916666667	13.4285714286	15635.6363636
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella	0.0	0.0	0.285714285714	0.0	0.166666666667	1.61538461538	0.0833333333333	1.53333333333	0.0	1.6	0.0	0.3	0.0	0.4	0.0	0.0	11.0	2.0	0.166666666667	1.11111111111	0.0	0.0	0.444444444444	0.25	0.125	0.0	0.166666666667	0.0	0.0	0.0	0.142857142857	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Parascardovia	0.0	0.153846153846	0.142857142857	0.0	0.0	0.0769230769231	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__;g__Lawsonella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.2	0.416666666667	0.0	0.2	0.1	0.0	0.0	0.0	0.0	0.0	0.0	3.125	0.0	0.0	0.3	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium	0.5	2.69230769231	0.0	0.416666666667	0.25	0.0769230769231	2.08333333333	0.733333333333	0.875	0.0	0.4	0.6	0.0	0.8	0.166666666667	0.2	0.3	0.5	0.0	1.0	0.307692307692	0.0	1.0	1.5	0.25	0.0	0.583333333333	0.5	1.08333333333	0.5	0.214285714286	1.72727272727
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Turicella	0.125	0.0	0.0	0.5	0.0833333333333	0.384615384615	0.416666666667	0.2	0.0	0.3	0.2	0.1	0.125	0.0	0.0	0.0	0.0	0.2	0.166666666667	1.22222222222	0.0769230769231	0.375	0.0	0.5	0.0	0.5	0.0	0.2	0.0	0.25	0.0	0.0909090909091
