# Constructed from biom file
#OTU ID	Subject_41	Subject_40	Subject_43	Subject_42	Subject_45	Subject_44	Subject_47	Subject_46	Subject_39	Subject_31	Subject_32	Subject_33	Subject_34	Subject_35	Subject_36	Subject_37	Subject_16	Subject_14	Subject_15	Subject_13	Subject_11	Subject_18	Subject_19	Subject_29	Subject_28	Subject_27	Subject_26	Subject_25	Subject_24	Subject_23	Subject_22	Subject_20
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces_johnsonii	0.0	0.307692307692	0.642857142857	0.416666666667	1.0	0.461538461538	0.0833333333333	0.733333333333	0.5	0.0	0.8	0.7	0.125	0.6	0.0	0.0	0.3	1.0	0.0	0.888888888889	0.692307692308	0.125	0.444444444444	3.5	0.0	0.0	0.0833333333333	0.3	0.166666666667	0.0833333333333	0.5	1.27272727273
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces_massiliensis	0.0	0.692307692308	0.0714285714286	0.166666666667	0.416666666667	0.230769230769	0.0	0.8	1.0	0.2	0.2	3.1	0.5	0.4	0.0833333333333	0.2	0.6	1.2	0.333333333333	0.888888888889	0.384615384615	0.5	1.66666666667	10.5	0.0	0.75	0.583333333333	1.2	0.25	1.08333333333	0.571428571429	0.272727272727
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces_meyeri	0.0	0.0769230769231	0.0	0.166666666667	0.166666666667	0.153846153846	0.0	0.0	0.125	0.0	0.1	0.1	0.0	0.2	0.0	0.1	0.0	1.1	0.0	0.0	0.0	0.25	0.0	0.25	0.0	0.0833333333333	0.0833333333333	0.1	0.166666666667	0.333333333333	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces_odontolyticus	1.75	3.76923076923	1.21428571429	2.16666666667	1.0	1.53846153846	0.166666666667	2.6	2.5	0.4	1.8	5.9	0.625	0.2	0.583333333333	1.8	2.1	3.0	0.5	5.66666666667	3.61538461538	3.25	3.44444444444	6.75	0.25	0.833333333333	1.58333333333	1.8	3.41666666667	1.66666666667	1.07142857143	2.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces_oris	0.5	1.07692307692	1.14285714286	0.75	1.08333333333	3.23076923077	0.166666666667	1.73333333333	1.5	0.2	2.7	3.6	0.625	2.0	0.416666666667	0.7	0.5	9.3	0.166666666667	3.77777777778	4.0	1.0	1.33333333333	19.5	0.0	0.75	1.0	1.4	0.583333333333	0.166666666667	2.0	8.36363636364
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces_sp._oral_taxon_448	0.0	0.384615384615	0.5	0.0	2.83333333333	0.0	0.0	0.0	0.25	0.1	0.9	1.2	0.125	0.0	1.0	0.0	0.1	2.5	0.25	0.0	0.0	0.0	1.88888888889	0.0	0.0	1.58333333333	0.0833333333333	0.0	0.0	0.416666666667	0.714285714286	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces_turicensis	0.0	0.0	0.0	0.0833333333333	0.0833333333333	0.0	0.0	0.0	0.125	0.2	0.0	0.1	0.0	0.0	0.0	0.1	0.2	0.4	0.0	0.111111111111	0.0	0.0	10.7777777778	0.0	6.0	0.833333333333	0.0	1.5	0.166666666667	0.333333333333	0.214285714286	0.454545454545
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Mobiluncus;s__Mobiluncus_curtisii	0.25	0.0	0.214285714286	0.75	0.333333333333	0.230769230769	0.0	0.2	0.125	0.2	0.5	0.1	0.25	1.2	1.0	0.0	0.2	0.4	0.75	0.111111111111	0.153846153846	0.25	0.333333333333	0.25	7.5	0.333333333333	0.5	1.0	0.0833333333333	0.333333333333	0.428571428571	0.181818181818
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Trueperella;s__Trueperella_pyogenes	0.5	0.0	0.571428571429	6.58333333333	0.0	0.0769230769231	0.166666666667	0.133333333333	0.25	0.1	0.3	0.0	0.125	1.4	0.166666666667	0.6	0.0	0.1	0.0833333333333	0.0	0.384615384615	0.375	1.66666666667	2.75	0.625	0.25	0.166666666667	0.2	0.166666666667	14.25	0.357142857143	0.636363636364
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;Other;Other	0.375	5.15384615385	8.0	0.75	3.5	0.153846153846	1.66666666667	0.333333333333	0.125	0.0	1.5	10.6	1.5	5.2	1.66666666667	0.0	0.7	5.3	0.0	0.444444444444	3.76923076923	0.0	2.66666666667	14.25	5.125	0.0	3.08333333333	0.8	0.0	1.33333333333	0.0	7.81818181818
